label,x1,y1,height,width,source,file_name,analyzed_labels,taxonomy_label,target
baker be h,0.0,0.0,3505.0,5258.0,wikimedia,237_1711596908289_baker be h.png,"['baker', 'be', 'h']",safety,8
disassembled power drill,0.0,0.0,348.0,907.0,user,238_1711585544106_disassembled power drill.png,"['disassembled', 'power', 'drill']",fasteners,1
handpowered drill,0.0,0.0,1400.0,3648.0,wikimedia,239_1711585544106_handpowered drill.png,"['handpowered', 'drill']",machines,2
anvil,152.0,290.0,191.0,226.0,user,240_1711590076322_anvil.png,['anvil'],specialized,9
furnace,23.0,7.0,395.0,255.0,user,241_1711590076322_furnace.png,['furnace'],electrical,0
horseshoe,301.0,73.0,52.0,161.0,user,242_1711590076322_horseshoe.png,['horseshoe'],specialized,9
metal anvil,0.0,0.0,3595.0,4793.0,wikimedia,243_1711590076322_metal anvil.png,"['metal', 'anvil']",materials,4
lathe,0.0,0.0,668.0,891.0,user,244_1711570608539_lathe.png,['lathe'],machines,2
metalworking lathe,0.0,0.0,1944.0,2592.0,wikimedia,245_1711570608539_metalworking lathe.png,"['metalworking', 'lathe']",materials,4
door,163.0,12.0,840.0,388.0,user,246_1711605812283_door.png,['door'],safety,8
window,163.0,12.0,840.0,388.0,user,247_1711605812283_window.png,['window'],tools,10
shutter dog in israel,0.0,0.0,4320.0,2880.0,wikimedia,248_1711605812283_shutter dog in israel.png,"['shutter', 'dog', 'in', 'israel']",safety,8
worker weld on barrel,0.0,0.0,801.0,769.0,user,249_1711553855168_worker weld on barrel.png,"['worker', 'weld', 'on', 'barrel']",maintenance,3
welding,0.0,0.0,820.0,769.0,wikimedia,250_1711553855168_welding.png,['welding'],processes,6
printing pres,0.0,0.0,1053.0,748.0,user,251_1711612521747_printing pres.png,"['printing', 'pres']",processes,6
platen press,0.0,0.0,1053.0,748.0,wikimedia,252_1711612521747_platen press.png,"['platen', 'press']",machines,2
heated metal rod,0.0,0.0,816.0,800.0,user,253_1711580726523_heated metal rod.png,"['heated', 'metal', 'rod']",electrical,0
steel billet,0.0,0.0,816.0,800.0,wikimedia,254_1711580726523_steel billet.png,"['steel', 'billet']",materials,4
hydraulic auger,0.0,0.0,600.0,900.0,user,255_1711574398082_hydraulic auger.png,"['hydraulic', 'auger']",electrical,0
hydraulic soil auger,0.0,0.0,600.0,900.0,user,256_1711574398082_hydraulic soil auger.png,"['hydraulic', 'soil', 'auger']",electrical,0
drilling machine,0.0,0.0,600.0,900.0,wikimedia,257_1711574398082_drilling machine.png,"['drilling', 'machine']",processes,6
lock,481.0,124.0,362.0,235.0,user,258_1711583508756_lock.png,['lock'],safety,8
hasp,0.0,0.0,1944.0,2592.0,wikimedia,259_1711583508756_hasp.png,['hasp'],specialized,9
chisel,0.0,0.0,680.0,907.0,user,260_1711600096844_chisel.png,['chisel'],tools,10
woodturning tool,0.0,0.0,1536.0,2048.0,wikimedia,261_1711600096844_woodturning tool.png,"['woodturning', 'tool']",materials,4
ceramic mold,252.0,508.0,558.0,443.0,user,262_1711566517123_ceramic mold.png,"['ceramic', 'mold']",materials,4
casting mound,0.0,0.0,4650.0,3100.0,wikimedia,263_1711566517123_casting mound.png,"['casting', 'mound']",processes,6
corkscrew,0.0,0.0,668.0,891.0,user,264_1711622218624_corkscrew.png,['corkscrew'],specialized,9
simple full metallic corkscrew,0.0,0.0,2230.0,2974.0,wikimedia,265_1711622218624_simple full metallic corkscrew.png,"['simple', 'full', 'metallic', 'corkscrew']",quality,7
hammer,214.0,135.0,342.0,128.0,user,266_1711554206781_hammer.png,['hammer'],tools,10
forging,0.0,0.0,3072.0,2304.0,wikimedia,267_1711554206781_forging.png,['forging'],processes,6
welding mask,18.0,117.0,287.0,323.0,user,268_1711568908054_welding mask.png,"['welding', 'mask']",processes,6
welding hood,18.0,117.0,287.0,323.0,user,269_1711568908054_welding hood.png,"['welding', 'hood']",processes,6
welding mask,382.0,77.0,310.0,355.0,user,270_1711568908054_welding mask.png,"['welding', 'mask']",processes,6
welding hood,382.0,77.0,310.0,355.0,user,271_1711568908054_welding hood.png,"['welding', 'hood']",processes,6
welder,0.0,0.0,2976.0,3000.0,wikimedia,272_1711568908054_welder.png,['welder'],maintenance,3
pencil,312.0,75.0,388.0,580.0,user,273_1711579157073_pencil.png,['pencil'],electrical,0
pencil sharpener,0.0,0.0,2368.0,4208.0,wikimedia,274_1711579157073_pencil sharpener.png,"['pencil', 'sharpener']",electrical,0
chili head screw,0.0,0.0,605.0,907.0,user,275_1711604138138_chili head screw.png,"['chili', 'head', 'screw']",machines,2
wood screw,0.0,0.0,3840.0,5760.0,wikimedia,276_1711604138138_wood screw.png,"['wood', 'screw']",materials,4
printing pres,0.0,0.0,2029.0,907.0,user,277_1711601624272_printing pres.png,"['printing', 'pres']",processes,6
printing press,0.0,0.0,4160.0,1860.0,wikimedia,278_1711601624272_printing press.png,"['printing', 'press']",processes,6
part adhesive sealant,0.0,0.0,236.0,891.0,user,279_1711572123809_part adhesive sealant.png,"['part', 'adhesive', 'sealant']",quality,7
adhesive,0.0,0.0,543.0,2048.0,wikimedia,280_1711572123809_adhesive.png,['adhesive'],fasteners,1
snow plow,34.0,306.0,150.0,299.0,user,281_1711622425418_snow plow.png,"['snow', 'plow']",machines,2
loader with snow thrower,0.0,0.0,2448.0,3264.0,wikimedia,282_1711622425418_loader with snow thrower.png,"['loader', 'with', 'snow', 'thrower']",quality,7
cutter,50.0,0.0,512.0,360.0,user,283_1711567911009_cutter.png,['cutter'],tools,10
milling,0.0,0.0,646.0,596.0,wikimedia,284_1711567911009_milling.png,['milling'],processes,6
compact fluorescent light bulb,0.0,0.0,1024.0,768.0,user,285_1711603820530_compact fluorescent light bulb.png,"['compact', 'fluorescent', 'light', 'bulb']",machines,2
compact fluorescent light bulb with prison screw,0.0,0.0,1024.0,768.0,wikimedia,286_1711603820530_compact fluorescent light bulb with prison screw.png,"['compact', 'fluorescent', 'light', 'bulb', 'with', 'prison', 'screw']",machines,2
spirit level,0.0,0.0,323.0,907.0,user,287_1711579517386_spirit level.png,"['spirit', 'level']",quality,7
spirit level,0.0,0.0,1050.0,2950.0,wikimedia,288_1711579517386_spirit level.png,"['spirit', 'level']",quality,7
impact drill,0.0,0.0,536.0,783.0,user,289_1711574999026_impact drill.png,"['impact', 'drill']",quality,7
impact driver,0.0,0.0,536.0,783.0,user,290_1711574999026_impact driver.png,"['impact', 'driver']",quality,7
battery powered tool,0.0,0.0,536.0,783.0,wikimedia,291_1711574999026_battery powered tool.png,"['battery', 'powered', 'tool']",electrical,0
lumber mill,0.0,0.0,668.0,891.0,user,292_1711598819105_lumber mill.png,"['lumber', 'mill']",materials,4
saw in the veenpark,0.0,0.0,2448.0,3264.0,wikimedia,293_1711598819105_saw in the veenpark.png,"['saw', 'in', 'the', 'veenpark']",tools,10
termite welder,63.0,92.0,420.0,755.0,user,294_1711589811299_termite welder.png,"['termite', 'welder']",maintenance,3
termite rail welding,0.0,0.0,2000.0,3000.0,wikimedia,295_1711589811299_termite rail welding.png,"['termite', 'rail', 'welding']",materials,4
vial,0.0,0.0,520.0,256.0,user,296_1711589875644_vial.png,['vial'],safety,8
pressed glas in germany,0.0,0.0,520.0,256.0,wikimedia,297_1711589875644_pressed glas in germany.png,"['pressed', 'glas', 'in', 'germany']",machines,2
pin,4.0,85.0,215.0,820.0,user,298_1711581238993_pin.png,['pin'],fasteners,1
safety pin,4.0,85.0,215.0,820.0,user,299_1711581238993_safety pin.png,"['safety', 'pin']",safety,8
safety pin,0.0,0.0,632.0,1496.0,wikimedia,300_1711581238993_safety pin.png,"['safety', 'pin']",safety,8
guitar headstock,7.0,10.0,486.0,299.0,user,301_1711616796040_guitar headstock.png,"['guitar', 'headstock']",electrical,0
guitar headstock,313.0,34.0,462.0,327.0,user,302_1711616796040_guitar headstock.png,"['guitar', 'headstock']",electrical,0
guitar tuning peg,2.0,235.0,91.0,119.0,user,303_1711616796040_guitar tuning peg.png,"['guitar', 'tuning', 'peg']",electrical,0
guitar tuning peg,307.0,277.0,120.0,139.0,user,304_1711616796040_guitar tuning peg.png,"['guitar', 'tuning', 'peg']",electrical,0
wing screw,10.0,165.0,70.0,68.0,user,305_1711616796040_wing screw.png,"['wing', 'screw']",processes,6
wing screw,317.0,201.0,76.0,75.0,user,306_1711616796040_wing screw.png,"['wing', 'screw']",processes,6
wing screw,229.0,94.0,73.0,64.0,user,307_1711616796040_wing screw.png,"['wing', 'screw']",processes,6
wing screw,557.0,107.0,80.0,81.0,user,308_1711616796040_wing screw.png,"['wing', 'screw']",processes,6
wing screw,314.0,209.0,60.0,79.0,user,309_1711616796040_wing screw.png,"['wing', 'screw']",processes,6
wing screw,548.0,305.0,73.0,74.0,user,310_1711616796040_wing screw.png,"['wing', 'screw']",processes,6
closed type guitar machine head,0.0,0.0,496.0,640.0,wikimedia,311_1711616796040_closed type guitar machine head.png,"['closed', 'type', 'guitar', 'machine', 'head']",maintenance,3
angle grinder,412.0,363.0,50.0,129.0,user,312_1711589703619_angle grinder.png,"['angle', 'grinder']",tools,10
angle grinder pad,531.0,418.0,66.0,153.0,user,313_1711589703619_angle grinder pad.png,"['angle', 'grinder', 'pad']",tools,10
welding torch,319.0,303.0,131.0,131.0,user,314_1711589703619_welding torch.png,"['welding', 'torch']",processes,6
welding power generator,372.0,305.0,74.0,82.0,user,315_1711589703619_welding power generator.png,"['welding', 'power', 'generator']",processes,6
angle grinder,412.0,363.0,50.0,129.0,user,316_1711589703619_angle grinder.png,"['angle', 'grinder']",tools,10
angle grinder pad,531.0,418.0,66.0,153.0,user,317_1711589703619_angle grinder pad.png,"['angle', 'grinder', 'pad']",tools,10
welding torch,319.0,303.0,131.0,131.0,user,318_1711589703619_welding torch.png,"['welding', 'torch']",processes,6
welding power generator,372.0,305.0,74.0,82.0,user,319_1711589703619_welding power generator.png,"['welding', 'power', 'generator']",processes,6
wrench,462.0,511.0,166.0,98.0,user,320_1711598420903_wrench.png,['wrench'],tools,10
lathe,14.0,18.0,625.0,893.0,user,321_1711598420903_lathe.png,['lathe'],machines,2
lathe center,0.0,0.0,801.0,1073.0,wikimedia,322_1711598420903_lathe center.png,"['lathe', 'center']",machines,2
square,0.0,0.0,732.0,907.0,user,323_1711599793150_square.png,['square'],quality,7
square tool,0.0,0.0,2632.0,3262.0,wikimedia,324_1711599793150_square tool.png,"['square', 'tool']",quality,7
horned anvil,0.0,0.0,605.0,907.0,user,325_1711569264029_horned anvil.png,"['horned', 'anvil']",specialized,9
anvil,0.0,0.0,3752.0,5624.0,wikimedia,326_1711569264029_anvil.png,['anvil'],specialized,9
botch hand tool,0.0,0.0,590.0,781.0,user,327_1711607856528_botch hand tool.png,"['botch', 'hand', 'tool']",machines,2
rotary hammer,0.0,0.0,590.0,781.0,user,328_1711607856528_rotary hammer.png,"['rotary', 'hammer']",machines,2
botch rotary hammer,0.0,0.0,590.0,781.0,user,329_1711607856528_botch rotary hammer.png,"['botch', 'rotary', 'hammer']",machines,2
botch v rotary hammer,0.0,0.0,590.0,781.0,user,330_1711607856528_botch v rotary hammer.png,"['botch', 'v', 'rotary', 'hammer']",specialized,9
botch rotary hammer,0.0,0.0,1232.0,1632.0,wikimedia,331_1711607856528_botch rotary hammer.png,"['botch', 'rotary', 'hammer']",machines,2
bolt,0.0,0.0,712.0,891.0,user,332_1711581413859_bolt.png,['bolt'],fasteners,1
bolt,0.0,0.0,1372.0,1717.0,wikimedia,333_1711581413859_bolt.png,['bolt'],fasteners,1
strainer,54.0,206.0,256.0,403.0,user,334_1711585811907_strainer.png,['strainer'],electrical,0
colander,54.0,206.0,256.0,403.0,user,335_1711585811907_colander.png,['colander'],machines,2
sieve,54.0,206.0,256.0,403.0,user,336_1711585811907_sieve.png,['sieve'],electrical,0
filter,54.0,206.0,256.0,403.0,user,337_1711585811907_filter.png,['filter'],processes,6
screwdriver bit set,0.0,0.0,483.0,907.0,user,338_1711604329326_screwdriver bit set.png,"['screwdriver', 'bit', 'set']",fasteners,1
screwdriver bit,0.0,0.0,1164.0,2187.0,wikimedia,339_1711604329326_screwdriver bit.png,"['screwdriver', 'bit']",fasteners,1
conveyer roller,7.0,499.0,149.0,900.0,user,340_1711599435699_conveyer roller.png,"['conveyer', 'roller']",machines,2
interior of sawmill,0.0,0.0,3717.0,5204.0,wikimedia,341_1711599435699_interior of sawmill.png,"['interior', 'of', 'sawmill']",materials,4
lathe,303.0,27.0,545.0,564.0,user,342_1711570607561_lathe.png,['lathe'],machines,2
chuck,325.0,194.0,116.0,155.0,user,343_1711570607561_chuck.png,['chuck'],tools,10
lathe chuck,325.0,194.0,116.0,155.0,user,344_1711570607561_lathe chuck.png,"['lathe', 'chuck']",machines,2
carriage,347.0,286.0,108.0,324.0,user,345_1711570607561_carriage.png,['carriage'],maintenance,3
lathe carriage,347.0,286.0,108.0,324.0,user,346_1711570607561_lathe carriage.png,"['lathe', 'carriage']",machines,2
tailstock,605.0,32.0,399.0,213.0,user,347_1711570607561_tailstock.png,['tailstock'],miscellaneous,5
lathe tailstock,605.0,32.0,399.0,213.0,user,348_1711570607561_lathe tailstock.png,"['lathe', 'tailstock']",machines,2
tailstock assembly,605.0,32.0,399.0,213.0,user,349_1711570607561_tailstock assembly.png,"['tailstock', 'assembly']",processes,6
lathe tailstock assembly,605.0,32.0,399.0,213.0,user,350_1711570607561_lathe tailstock assembly.png,"['lathe', 'tailstock', 'assembly']",machines,2
metalworking lathe,0.0,0.0,3456.0,5184.0,wikimedia,351_1711570607561_metalworking lathe.png,"['metalworking', 'lathe']",materials,4
drill pres,315.0,109.0,169.0,108.0,user,352_1711571876576_drill pres.png,"['drill', 'pres']",machines,2
clamp,29.0,225.0,50.0,50.0,user,353_1711571876576_clamp.png,['clamp'],fasteners,1
jeweller bench,0.0,0.0,1874.0,2711.0,wikimedia,354_1711571876576_jeweller bench.png,"['jeweller', 'bench']",maintenance,3
wood chipper,0.0,0.0,544.0,907.0,user,355_1711600804903_wood chipper.png,"['wood', 'chipper']",materials,4
woodchopper,0.0,0.0,2196.0,3660.0,wikimedia,356_1711600804903_woodchopper.png,['woodchopper'],materials,4
milling machine,0.0,0.0,1317.0,907.0,user,357_1711570700017_milling machine.png,"['milling', 'machine']",processes,6
milling machine,0.0,0.0,2816.0,1940.0,wikimedia,358_1711570700017_milling machine.png,"['milling', 'machine']",processes,6
csc mill,0.0,0.0,668.0,891.0,user,359_1711567845617_csc mill.png,"['csc', 'mill']",machines,2
machine tool,0.0,0.0,3024.0,4032.0,wikimedia,360_1711567845617_machine tool.png,"['machine', 'tool']",machines,2
loophole,356.0,383.0,358.0,193.0,user,361_1711595543046_loophole.png,['loophole'],fasteners,1
keyhole in spain,0.0,0.0,1417.0,1063.0,wikimedia,362_1711595543046_keyhole in spain.png,"['keyhole', 'in', 'spain']",machines,2
drill bit,177.0,327.0,341.0,467.0,user,363_1711597248086_drill bit.png,"['drill', 'bit']",machines,2
reamer,177.0,327.0,341.0,467.0,user,364_1711597248086_reamer.png,['reamer'],specialized,9
dreamer,177.0,327.0,341.0,467.0,user,365_1711597248086_dreamer.png,['dreamer'],specialized,9
drill bit,650.0,66.0,253.0,60.0,user,366_1711597248086_drill bit.png,"['drill', 'bit']",machines,2
reamer,650.0,66.0,253.0,60.0,user,367_1711597248086_reamer.png,['reamer'],specialized,9
dreamer,650.0,66.0,253.0,60.0,user,368_1711597248086_dreamer.png,['dreamer'],specialized,9
drill bit,608.0,29.0,263.0,50.0,user,369_1711597248086_drill bit.png,"['drill', 'bit']",machines,2
reamer,608.0,29.0,263.0,50.0,user,370_1711597248086_reamer.png,['reamer'],specialized,9
dreamer,608.0,29.0,263.0,50.0,user,371_1711597248086_dreamer.png,['dreamer'],specialized,9
drill bit,578.0,60.0,258.0,50.0,user,372_1711597248086_drill bit.png,"['drill', 'bit']",machines,2
reamer,578.0,60.0,258.0,50.0,user,373_1711597248086_reamer.png,['reamer'],specialized,9
dreamer,578.0,60.0,258.0,50.0,user,374_1711597248086_dreamer.png,['dreamer'],specialized,9
drill bit,539.0,63.0,273.0,50.0,user,375_1711597248086_drill bit.png,"['drill', 'bit']",machines,2
reamer,539.0,63.0,273.0,50.0,user,376_1711597248086_reamer.png,['reamer'],specialized,9
dreamer,539.0,63.0,273.0,50.0,user,377_1711597248086_dreamer.png,['dreamer'],specialized,9
drill bit,509.0,36.0,240.0,50.0,user,378_1711597248086_drill bit.png,"['drill', 'bit']",machines,2
reamer,509.0,36.0,240.0,50.0,user,379_1711597248086_reamer.png,['reamer'],specialized,9
dreamer,509.0,36.0,240.0,50.0,user,380_1711597248086_dreamer.png,['dreamer'],specialized,9
drill bit,481.0,34.0,219.0,50.0,user,381_1711597248086_drill bit.png,"['drill', 'bit']",machines,2
reamer,481.0,34.0,219.0,50.0,user,382_1711597248086_reamer.png,['reamer'],specialized,9
dreamer,481.0,34.0,219.0,50.0,user,383_1711597248086_dreamer.png,['dreamer'],specialized,9
drill bit,440.0,22.0,256.0,50.0,user,384_1711597248086_drill bit.png,"['drill', 'bit']",machines,2
reamer,440.0,22.0,256.0,50.0,user,385_1711597248086_reamer.png,['reamer'],specialized,9
dreamer,440.0,22.0,256.0,50.0,user,386_1711597248086_dreamer.png,['dreamer'],specialized,9
drill bit,389.0,47.0,267.0,69.0,user,387_1711597248086_drill bit.png,"['drill', 'bit']",machines,2
reamer,389.0,47.0,267.0,69.0,user,388_1711597248086_reamer.png,['reamer'],specialized,9
dreamer,389.0,47.0,267.0,69.0,user,389_1711597248086_dreamer.png,['dreamer'],specialized,9
drill bit,287.0,21.0,350.0,164.0,user,390_1711597248086_drill bit.png,"['drill', 'bit']",machines,2
reamer,287.0,21.0,350.0,164.0,user,391_1711597248086_reamer.png,['reamer'],specialized,9
dreamer,287.0,21.0,350.0,164.0,user,392_1711597248086_dreamer.png,['dreamer'],specialized,9
drill bit,251.0,107.0,240.0,74.0,user,393_1711597248086_drill bit.png,"['drill', 'bit']",machines,2
reamer,251.0,107.0,240.0,74.0,user,394_1711597248086_reamer.png,['reamer'],specialized,9
dreamer,251.0,107.0,240.0,74.0,user,395_1711597248086_dreamer.png,['dreamer'],specialized,9
drill bit,220.0,89.0,234.0,84.0,user,396_1711597248086_drill bit.png,"['drill', 'bit']",machines,2
reamer,220.0,89.0,234.0,84.0,user,397_1711597248086_reamer.png,['reamer'],specialized,9
dreamer,220.0,89.0,234.0,84.0,user,398_1711597248086_dreamer.png,['dreamer'],specialized,9
drill bit,165.0,81.0,233.0,106.0,user,399_1711597248086_drill bit.png,"['drill', 'bit']",machines,2
reamer,165.0,81.0,233.0,106.0,user,400_1711597248086_reamer.png,['reamer'],specialized,9
dreamer,165.0,81.0,233.0,106.0,user,401_1711597248086_dreamer.png,['dreamer'],specialized,9
spiral drill,0.0,0.0,1536.0,2048.0,wikimedia,402_1711597248086_spiral drill.png,"['spiral', 'drill']",machines,2
chainsaw,0.0,0.0,594.0,891.0,user,403_1711599416255_chainsaw.png,['chainsaw'],machines,2
husqvarna chainsaw,0.0,0.0,2592.0,3888.0,wikimedia,404_1711599416255_husqvarna chainsaw.png,"['husqvarna', 'chainsaw']",machines,2
railway,120.0,224.0,381.0,788.0,user,405_1711581202777_railway.png,['railway'],materials,4
vossloh rail fastening,0.0,0.0,2656.0,3984.0,wikimedia,406_1711581202777_vossloh rail fastening.png,"['vossloh', 'rail', 'fastening']",materials,4
